response_var,error,r2,rmse,mae,run
AADT_MDV,0.0,0.993590572688979,90.50003543335434,13.227876146699359,5
AADT_MDV,0.001,0.9930157605968496,94.1650718633322,13.476712144125441,5
AADT_MDV,0.002,0.9930070573487731,94.09800232417906,13.625553539311365,5
AADT_MDV,0.003,0.9913980173130031,104.53413731335064,14.065314645500111,5
AADT_MDV,0.004,0.9931042282927853,93.53218044044199,14.1140615385311,5
AADT_MDV,0.005,0.9925389504543842,97.31688801040345,14.586486815321784,5
AADT_MDV,0.006,0.9922766903595942,99.20170144859921,14.914519137101808,5
AADT_MDV,0.007,0.9935112834516736,90.89483570295961,15.077368696894448,5
AADT_MDV,0.008,0.9927598294471547,96.14966173418598,15.489883647573565,5
AADT_MDV,0.009000000000000001,0.9936389793547237,89.78407065673709,15.39599382744691,5
AADT_MDV,0.01,0.9932883960263496,92.5498455912372,15.889068532431663,5
AADT_MDV,0.015,0.9932515373539866,92.92559497079304,17.16682019464198,5
AADT_MDV,0.019999999999999997,0.9926466231630897,96.67337079854148,18.76855715332654,5
AADT_MDV,0.024999999999999998,0.9922945752134692,98.4884047432618,20.164695569807975,5
AADT_MDV,0.03,0.9928533751742373,95.32864589007336,21.72266469660747,5
AADT_MDV,0.034999999999999996,0.9932279151154488,92.5801254830615,22.928044181020578,5
AADT_MDV,0.039999999999999994,0.992048215449749,100.51036419970059,24.661632806821995,5
AADT_MDV,0.045,0.9921773531960945,99.93658438417856,26.125416108086007,5
AADT_MDV,0.049999999999999996,0.9918883133089423,101.58145897532914,27.495973049333443,5
AADT_MDV,0.05499999999999999,0.9917601395788331,102.51767018167511,28.94483878954348,5
AADT_MDV,0.05999999999999999,0.9916728576872063,103.20385371003172,30.590191998215534,5
AADT_MDV,0.06499999999999999,0.9916219806410643,102.9019811965783,32.0349669695284,5
AADT_MDV,0.06999999999999999,0.9908080747560943,108.4466539078713,33.62603123467163,5
AADT_MDV,0.07499999999999998,0.9902269046807171,111.8166660528152,35.110472762917084,5
AADT_MDV,0.07999999999999999,0.9905753586822807,109.57210072997174,36.528295461089776,5
AADT_MDV,0.08499999999999998,0.9898148399766856,114.52509743745854,38.12028468195032,5
AADT_MDV,0.08999999999999998,0.9899251270767506,113.43723196103682,39.61175181159995,5
AADT_MDV,0.09499999999999999,0.9887283149296036,120.15470770792851,41.354937088271086,5
