response_var,error,r2,rmse,mae,run
AADT_MDV,0.0,0.9931170782831835,93.43571895661812,13.153171073119399,6
AADT_MDV,0.001,0.9859447060697891,134.9230415146828,20.87254407207978,6
AADT_MDV,0.002,0.9833856051553791,145.18242610513687,25.423241042788252,6
AADT_MDV,0.003,0.9794291466159913,161.49492589959348,29.338313863378378,6
AADT_MDV,0.004,0.9758502765502619,175.49353111841194,32.98824868364372,6
AADT_MDV,0.005,0.9719735021299366,188.68103336829023,36.478557155409675,6
AADT_MDV,0.006,0.9709670667307713,192.82903105905362,39.38903783157224,6
AADT_MDV,0.007,0.9666258542013606,205.88514514488207,41.87400982137925,6
AADT_MDV,0.008,0.9667490244471701,205.79574842449153,44.64196486286659,6
AADT_MDV,0.009000000000000001,0.9646930981565331,210.49287393962865,46.62978025312982,6
AADT_MDV,0.01,0.9608477679108,223.61428067600647,49.18024015004624,6
AADT_MDV,0.015,0.9540138751879539,241.7926461874041,58.68223265318826,6
AADT_MDV,0.019999999999999997,0.9450870676104965,264.5489601242341,66.2296420715224,6
AADT_MDV,0.024999999999999998,0.9405282263858227,274.0850594220512,72.16100411291876,6
AADT_MDV,0.03,0.9391647937450968,277.56351658065256,77.64143701995759,6
AADT_MDV,0.034999999999999996,0.9358041992951135,286.5353435124108,81.42412736743833,6
AADT_MDV,0.039999999999999994,0.9290311631878918,302.4145136434623,86.0228291240269,6
AADT_MDV,0.045,0.9276172155057446,301.5630857513143,89.3178937809262,6
AADT_MDV,0.049999999999999996,0.9278193688543617,302.03294212396116,92.20710343541106,6
AADT_MDV,0.05499999999999999,0.9219592581168172,315.0374599500397,95.26007494836627,6
AADT_MDV,0.05999999999999999,0.9203383830908844,317.8404765934082,98.27430628294628,6
AADT_MDV,0.06499999999999999,0.9174626747844139,325.521766207843,101.45354223617656,6
AADT_MDV,0.06999999999999999,0.9128253804230976,331.0347435387409,104.18672813158754,6
AADT_MDV,0.07499999999999998,0.9125097038364817,332.9190318246893,106.3623902703472,6
AADT_MDV,0.07999999999999999,0.9111985711659061,333.2343680795786,107.923096324792,6
AADT_MDV,0.08499999999999998,0.9087598056404541,343.2916453352165,110.65314202459821,6
AADT_MDV,0.08999999999999998,0.9059780483646178,345.22440315678057,112.40411493657348,6
AADT_MDV,0.09499999999999999,0.9052276022193569,345.69893982666485,113.82974908974904,6
AADT_HDV,0.0,0.9962679565628987,148.36664840372833,16.746505850361817,6
AADT_HDV,0.001,0.9933997014044299,197.46159748514205,24.614986556017243,6
AADT_HDV,0.002,0.9902641500503546,239.18833718040116,30.869588328930625,6
AADT_HDV,0.003,0.9889899831609439,254.64877851355735,36.04100397712466,6
AADT_HDV,0.004,0.9863626489823979,282.86605114537963,41.29723557583301,6
AADT_HDV,0.005,0.9848662207318755,299.3683515026272,45.86195768253646,6
AADT_HDV,0.006,0.9828398026559997,318.43560592036886,50.832438794285096,6
AADT_HDV,0.007,0.9814236795007427,332.5443160417446,54.69965156640406,6
AADT_HDV,0.008,0.9799157789786885,344.850902693278,58.8585291933293,6
AADT_HDV,0.009000000000000001,0.9781018300767603,359.7943152192027,62.49136369198666,6
AADT_HDV,0.01,0.9771919960746027,366.4698793333154,65.38218228354395,6
AADT_HDV,0.015,0.9708031128123416,415.17817221115416,81.19981344990796,6
AADT_HDV,0.019999999999999997,0.9658155857346448,449.577334904684,93.46691062178043,6
AADT_HDV,0.024999999999999998,0.963154790041877,468.4602780687004,103.41540493089329,6
AADT_HDV,0.03,0.9592574931514223,491.9761473871041,112.35686721087416,6
AADT_HDV,0.034999999999999996,0.9561299679814778,508.8353257561424,119.17323413720777,6
AADT_HDV,0.039999999999999994,0.9538673870668251,521.8228457545904,126.80089824862849,6
AADT_HDV,0.045,0.9504098214323714,540.2285001881494,133.24789953089493,6
AADT_HDV,0.049999999999999996,0.9481026644831748,553.2133277595815,139.4054021458796,6
AADT_HDV,0.05499999999999999,0.9468974362936022,559.3543238334156,143.7173731234244,6
AADT_HDV,0.05999999999999999,0.944180437230292,572.9808690134365,148.92560130916908,6
AADT_HDV,0.06499999999999999,0.941902030059808,584.8475455593529,154.38603832981144,6
AADT_HDV,0.06999999999999999,0.9411737942142225,589.0459755679798,158.05920927337883,6
AADT_HDV,0.07499999999999998,0.9387640861361475,602.4249405126903,162.9229598308586,6
AADT_HDV,0.07999999999999999,0.9359999980723059,613.6621783190087,166.7903904748942,6
AADT_HDV,0.08499999999999998,0.9355653730257032,618.2898761475659,169.98754228566904,6
AADT_HDV,0.08999999999999998,0.9344976815136199,622.8298347766903,173.1779197144919,6
AADT_HDV,0.09499999999999999,0.9338177891155139,627.4657531020688,176.40273664182683,6
