response_var,error,r2,rmse,mae,run
AADT_HDV,0.0,0.997005501379631,132.97588865641967,16.53356916151312,9
AADT_HDV,0.001,0.996744347058112,138.72418994750976,17.06540956680614,9
AADT_HDV,0.002,0.9967882428445601,137.6199642388355,17.51615296668821,9
AADT_HDV,0.003,0.9969371203521076,134.45542071068442,17.991311471493223,9
AADT_HDV,0.004,0.9965543710641503,142.08778796498223,18.87413370644236,9
AADT_HDV,0.005,0.9965769698364194,142.94822374524318,19.142584259156244,9
AADT_HDV,0.006,0.9965615960319405,142.72644612289014,19.87421352106843,9
AADT_HDV,0.007,0.9963996605156491,145.48673834036543,20.383154476612834,9
AADT_HDV,0.008,0.9969708078049159,133.56912123716785,20.49903803247281,9
AADT_HDV,0.009000000000000001,0.996655818473156,140.18397137523644,20.952869249358404,9
AADT_HDV,0.01,0.9965318224890058,143.01226505585,21.5686018113947,9
AADT_HDV,0.015,0.9966596758038286,140.857347500869,24.17659626278815,9
AADT_HDV,0.019999999999999997,0.9965611810563391,142.12229149021942,26.666602039870284,9
AADT_HDV,0.024999999999999998,0.9964083856612079,145.64207024843626,29.515730892344134,9
AADT_HDV,0.03,0.995760743741404,157.93993555326722,31.912974582706333,9
AADT_HDV,0.034999999999999996,0.9959902368865802,153.79651137432685,34.71890554411556,9
AADT_HDV,0.039999999999999994,0.9961663249385997,150.15543097578922,37.1454635510381,9
AADT_HDV,0.045,0.9960864509026776,152.46513351340036,39.95639176692219,9
AADT_HDV,0.049999999999999996,0.9956472325403724,160.53704108092938,42.70289180362312,9
AADT_HDV,0.05499999999999999,0.9954900047038213,162.80102625147885,45.37043631843655,9
AADT_HDV,0.05999999999999999,0.9951519441551725,169.25873039785768,47.854531606444944,9
AADT_HDV,0.06499999999999999,0.9948144657309168,174.3230199045483,50.709664460645214,9
AADT_HDV,0.06999999999999999,0.9946811404680362,177.82669315308493,53.41702105685817,9
AADT_HDV,0.07499999999999998,0.9942386460460362,184.48983665796013,55.9932063700029,9
AADT_HDV,0.07999999999999999,0.9939964446860049,189.15252013272396,58.70620063241058,9
AADT_HDV,0.08499999999999998,0.9936192630152868,194.68477307951434,61.6142333659976,9
AADT_HDV,0.08999999999999998,0.9928075198528415,206.05419939123357,64.39386739567546,9
AADT_HDV,0.09499999999999999,0.9929359966728428,204.34855889125924,66.56472542717331,9
