response_var,error,r2,rmse,mae,run
AADT_MDV,0.0,0.9932689716855837,92.522898814048,13.23610186456955,3
AADT_MDV,0.001,0.9860390616861742,133.46214550628747,20.885877548583544,3
AADT_MDV,0.002,0.9822893432902088,149.68103086205676,25.5414551881085,3
AADT_MDV,0.003,0.9799312181255083,159.59073956220584,29.477076193722127,3
AADT_MDV,0.004,0.9761890261331475,174.29882146476754,33.27027514034492,3
AADT_MDV,0.005,0.9737745259802408,182.51608268837768,36.417808388685906,3
AADT_MDV,0.006,0.9690118025345075,197.81699765764418,39.49478047774441,3
AADT_MDV,0.007,0.9662739042334907,206.6178184650895,42.060952575359465,3
AADT_MDV,0.008,0.9656011726132896,208.53296434509951,44.48056894909433,3
AADT_MDV,0.009000000000000001,0.9648972590042356,211.94722847811298,47.03607537947592,3
AADT_MDV,0.01,0.9616466337808613,221.35245300126505,49.2575921137372,3
AADT_MDV,0.015,0.9509902575522213,248.27179684503315,58.527855922468135,3
AADT_MDV,0.019999999999999997,0.947275731927511,258.4587902197577,65.9032756024572,3
AADT_MDV,0.024999999999999998,0.9412131966254959,272.6779058606361,72.47112041713507,3
AADT_MDV,0.03,0.936169955729659,283.91105039137733,77.46483862483262,3
AADT_MDV,0.034999999999999996,0.9359783126023196,283.4353108744865,81.07920037277847,3
AADT_MDV,0.039999999999999994,0.9303234388563726,298.42237840949525,86.00149000531778,3
AADT_MDV,0.045,0.9277031349507704,302.02168740315915,89.5387966613729,3
AADT_MDV,0.049999999999999996,0.9232473558106508,314.44463177471573,93.15085057215227,3
AADT_MDV,0.05499999999999999,0.9227184272708383,312.8211194558365,95.87594165066255,3
AADT_MDV,0.05999999999999999,0.919408277469718,318.7411471124379,98.79247379778379,3
AADT_MDV,0.06499999999999999,0.9164519108151468,325.8959420557096,101.05579164809757,3
AADT_MDV,0.06999999999999999,0.9156180159269431,326.7765821122038,103.58190587861338,3
AADT_MDV,0.07499999999999998,0.9126786088688627,334.6262040490394,106.5818165007363,3
AADT_MDV,0.07999999999999999,0.9099031589257709,336.5601507291383,108.5460248711703,3
AADT_MDV,0.08499999999999998,0.9082765077866426,342.3629666611034,110.55606488656304,3
AADT_MDV,0.08999999999999998,0.906131654817607,346.4896886537951,112.76432726485505,3
AADT_MDV,0.09499999999999999,0.902861534552027,349.6494810180383,114.6233137921241,3
AADT_HDV,0.0,0.9961703119915778,149.81611492669634,16.81285623828045,3
AADT_HDV,0.001,0.993170289700002,200.62884435103993,24.692289028294013,3
AADT_HDV,0.002,0.9902631061219034,240.21706175915224,30.717240273381748,3
AADT_HDV,0.003,0.9884071834985775,261.4244505494568,36.547560518521536,3
AADT_HDV,0.004,0.9868622052982364,278.1362410286901,41.29534197382695,3
AADT_HDV,0.005,0.9851427137463719,295.9152516636938,45.832599440129975,3
AADT_HDV,0.006,0.9826213560444851,320.70605410408456,51.11866360555004,3
AADT_HDV,0.007,0.9808568536136764,335.6953669225112,54.72846000831405,3
AADT_HDV,0.008,0.979338477260259,347.9328747334529,59.242089965837316,3
AADT_HDV,0.009000000000000001,0.9778298946940835,362.7315060564868,62.467648131328126,3
AADT_HDV,0.01,0.9766951522363647,371.86095335240697,66.66610561317297,3
AADT_HDV,0.015,0.9704209654812823,416.18794304801827,81.16095370667308,3
AADT_HDV,0.019999999999999997,0.9660755172644417,447.72851676255965,93.54757264720689,3
AADT_HDV,0.024999999999999998,0.9615050797478681,477.3253894961905,103.90211713497169,3
AADT_HDV,0.03,0.9593188959155146,489.8391497492574,112.22478762216258,3
AADT_HDV,0.034999999999999996,0.9564240461562115,508.5675430864213,119.98049572439805,3
AADT_HDV,0.039999999999999994,0.9522450997191297,529.8698663823715,127.19144635950616,3
AADT_HDV,0.045,0.9506291004786069,540.5177188683424,133.5824634804213,3
AADT_HDV,0.049999999999999996,0.9481144102423443,554.5940708806108,139.3935965921513,3
AADT_HDV,0.05499999999999999,0.9466488373178162,559.7090834354066,143.84698188397329,3
AADT_HDV,0.05999999999999999,0.9433000668214537,579.0274809412234,149.6642100887872,3
AADT_HDV,0.06499999999999999,0.9406324309852468,593.0781471010907,155.49398496786395,3
AADT_HDV,0.06999999999999999,0.9407838185202535,591.220700955295,157.8920690233822,3
AADT_HDV,0.07499999999999998,0.9396379754745761,595.1561910444177,161.13917243369346,3
AADT_HDV,0.07999999999999999,0.9369809285105423,609.2206543378462,166.56590020853903,3
AADT_HDV,0.08499999999999998,0.9348868524151827,619.2227274384471,169.6633019626346,3
AADT_HDV,0.08999999999999998,0.9347217937632284,620.0574098198957,173.12903798977382,3
AADT_HDV,0.09499999999999999,0.9324318308851351,631.5878724822636,176.94832499435162,3
