response_var,error,r2,rmse,mae,run
AADT_MDV,0.0,0.9930052312696351,94.08327414383626,13.250787061527276,7
AADT_MDV,0.001,0.9929840750232979,94.85636813808586,13.550338265728016,7
AADT_MDV,0.002,0.9933784025006417,91.13338191598254,13.611347411662809,7
AADT_MDV,0.003,0.9926399868053781,96.13870133105789,14.084685156772265,7
AADT_MDV,0.004,0.9931231904529496,93.91197045489017,14.29396550458473,7
AADT_MDV,0.005,0.9930983202417117,93.83609672658773,14.561190371234117,7
AADT_MDV,0.006,0.9923695618703289,98.24936297363789,15.008442146058472,7
AADT_MDV,0.007,0.9928890221528937,94.88941203201385,15.016659720091257,7
AADT_MDV,0.008,0.9925640188339088,97.28468801196897,15.296828688666682,7
AADT_MDV,0.009000000000000001,0.9931982236527558,92.9975562293218,15.545961877794339,7
AADT_MDV,0.01,0.9932199582614682,92.91204656717967,15.935571051710392,7
AADT_MDV,0.015,0.9930637493081799,93.85544077988193,17.297983457631773,7
AADT_MDV,0.019999999999999997,0.9922890915003317,98.85218532796327,18.820658740307174,7
AADT_MDV,0.024999999999999998,0.9927376370139349,95.8003586840988,20.171926438204075,7
AADT_MDV,0.03,0.9922289801776889,98.96992888712352,21.700069179936822,7
AADT_MDV,0.034999999999999996,0.9925805152980551,97.07959424977594,23.071427994320004,7
AADT_MDV,0.039999999999999994,0.9924158507086367,98.43349956464472,24.676380470724556,7
AADT_MDV,0.045,0.9929221345162004,94.7261090032803,25.96825764666168,7
AADT_MDV,0.049999999999999996,0.9913541353656637,105.04399886567687,27.664614007854162,7
AADT_MDV,0.05499999999999999,0.9924164316145895,98.2788889349358,28.979048599165537,7
AADT_MDV,0.05999999999999999,0.991189964219827,106.11523315565982,30.64327965617547,7
AADT_MDV,0.06499999999999999,0.9914473376373262,104.31875734760102,32.02277979398249,7
AADT_MDV,0.06999999999999999,0.9911666405458127,106.09343246539403,33.52361099523178,7
AADT_MDV,0.07499999999999998,0.9899962406607057,112.38151194168576,35.053569505541105,7
AADT_MDV,0.07999999999999999,0.9902683289302895,111.52305999512527,36.60019469710191,7
AADT_MDV,0.08499999999999998,0.9900648929483162,112.2536673328497,38.1044739516869,7
AADT_MDV,0.08999999999999998,0.9894913871375999,116.01687957403372,39.652245268279074,7
AADT_MDV,0.09499999999999999,0.9893169963562786,115.99807921627807,40.99169438181671,7
