response_var,error,r2,rmse,mae,run
AADT_HDV,0.0,0.9967521993814887,138.45414616614082,16.65360057773773,10
AADT_HDV,0.001,0.9967358263948489,139.2121725401856,17.183142357593628,10
AADT_HDV,0.002,0.9968629322980297,136.1989458881388,17.544138382930203,10
AADT_HDV,0.003,0.9969037183642128,134.737230632238,18.010261549883243,10
AADT_HDV,0.004,0.996839608071372,135.9807501617681,18.58885227368264,10
AADT_HDV,0.005,0.9969077938901282,135.01786998047606,19.018298253566474,10
AADT_HDV,0.006,0.9965531601772204,143.2323835023369,19.67498570005667,10
AADT_HDV,0.007,0.9964392096354796,145.00122482424192,20.007313517224002,10
AADT_HDV,0.008,0.9967803284475669,138.06553782121105,20.649823873285598,10
AADT_HDV,0.009000000000000001,0.9961756051200616,150.71674589213197,21.311516692718996,10
AADT_HDV,0.01,0.9968326811886202,137.06809398007627,21.769411763567348,10
AADT_HDV,0.015,0.9964091588879471,145.83942004021475,24.23015476125589,10
AADT_HDV,0.019999999999999997,0.9965098594420604,143.64508314161264,26.90967598285808,10
AADT_HDV,0.024999999999999998,0.9963067213345128,148.06681494013085,29.29066670905638,10
AADT_HDV,0.03,0.9959591890446845,154.84443581645127,32.06531089765051,10
AADT_HDV,0.034999999999999996,0.9961470991792974,150.64137430953673,34.9053408831751,10
AADT_HDV,0.039999999999999994,0.9959464514656571,153.9598072359192,37.10017040436064,10
AADT_HDV,0.045,0.9960542446409201,152.4193327367906,39.77794539502015,10
AADT_HDV,0.049999999999999996,0.9955849505589259,161.3335255693562,42.698639469665835,10
AADT_HDV,0.05499999999999999,0.9950885167738726,170.6931677326939,45.444394488774826,10
AADT_HDV,0.05999999999999999,0.9947854254487635,175.60984341643973,48.38545350575065,10
AADT_HDV,0.06499999999999999,0.9946835355716367,176.92917979269936,50.71590270583615,10
AADT_HDV,0.06999999999999999,0.9943931899156253,182.62554434569833,53.60855714950905,10
AADT_HDV,0.07499999999999998,0.9942411421776696,185.27364618396794,56.04219471350162,10
AADT_HDV,0.07999999999999999,0.9938441961609085,190.38759094296026,58.48053498018992,10
AADT_HDV,0.08499999999999998,0.9935963423153418,194.58415112827717,61.534107811320204,10
AADT_HDV,0.08999999999999998,0.9932038106782749,200.63820393395926,64.14579069661747,10
AADT_HDV,0.09499999999999999,0.9925336551660223,211.52861837265917,67.31007297656434,10
