response_var,error,r2,rmse,mae,run
AADT_MDV,0.0,0.9933925870058117,91.57802854777748,13.219299135463718,6
AADT_MDV,0.001,0.9920885498265937,100.06421482061711,13.574353926748943,6
AADT_MDV,0.002,0.9931456827986732,93.41620198937252,13.652516764154333,6
AADT_MDV,0.003,0.9930799185573359,93.86383465103589,13.93031719578754,6
AADT_MDV,0.004,0.9932659876124171,91.89165441625119,14.326751766391833,6
AADT_MDV,0.005,0.9931822145062937,93.32520063975038,14.652289179289607,6
AADT_MDV,0.006,0.9928367806249663,95.84852323116627,14.78879817693696,6
AADT_MDV,0.007,0.9928918185069895,95.31182428379361,15.062867388165703,6
AADT_MDV,0.008,0.9928635972649262,95.69952278608181,15.42734349507981,6
AADT_MDV,0.009000000000000001,0.9938036110736921,88.8443493989714,15.560261752263324,6
AADT_MDV,0.01,0.9938306058110689,88.85195528937379,15.831602519227053,6
AADT_MDV,0.015,0.9923446839635264,98.7724334892036,17.318264610018016,6
AADT_MDV,0.019999999999999997,0.9931205139079597,93.6036369847375,18.804859141123778,6
AADT_MDV,0.024999999999999998,0.993038929696812,94.19909140423232,20.17280595414767,6
AADT_MDV,0.03,0.9931940473005746,92.93661500086901,21.606579264679063,6
AADT_MDV,0.034999999999999996,0.9914634107202938,104.15396401228753,23.21123874571944,6
AADT_MDV,0.039999999999999994,0.9924658156102778,97.65176149491083,24.58229471617132,6
AADT_MDV,0.045,0.9915553893023917,103.65786844516383,26.168436359034178,6
AADT_MDV,0.049999999999999996,0.9927274530623971,96.14868994510807,27.417315943573513,6
AADT_MDV,0.05499999999999999,0.9925423306235773,97.29470870688252,28.91759347739736,6
AADT_MDV,0.05999999999999999,0.9909770665807722,107.13977573558239,30.700299993571495,6
AADT_MDV,0.06499999999999999,0.9915611559566092,103.93154819025068,32.05778151601933,6
AADT_MDV,0.06999999999999999,0.9894238935149808,116.17955113978336,33.7775290716096,6
AADT_MDV,0.07499999999999998,0.990387972259233,111.13894890106617,35.096157623786866,6
AADT_MDV,0.07999999999999999,0.9898111054357,113.92685516104926,36.58380680465177,6
AADT_MDV,0.08499999999999998,0.9888531985270067,119.04920795041129,38.19325484330224,6
AADT_MDV,0.08999999999999998,0.9892174335043958,116.4346450048586,39.64504465249104,6
AADT_MDV,0.09499999999999999,0.9877039326488847,125.09452021551876,41.374314906527154,6
